,s,f,Ψf,f_L
252,0.25225225,0.8799383,0.8799542,0.88333333333333
253,0.25325325,0.8803754,0.8803857,0.8829999999999972
254,0.25425425,0.8808116,0.88081634,0.8839999999999975
255,0.25525525,0.8812469,0.8812461,0.8869999999999982
256,0.25625625,0.8816815,0.8816751,0.8863333333333312
257,0.25725725,0.88211507,0.88210326,0.8823333333333311
258,0.25825825,0.8825477,0.8825306,0.8819999999999969
259,0.25925925,0.8829796,0.8829571,0.8943333333333301
260,0.26026025,0.8834105,0.8833828,0.8783333333333299
261,0.26126125,0.8838407,0.88380754,0.8909999999999972
262,0.26226225,0.88426965,0.8842316,0.8816666666666639
263,0.26326326,0.884698,0.8846547,0.8859999999999972
264,0.26426426,0.8851253,0.88507694,0.8856666666666638
265,0.26526526,0.8855516,0.8854984,0.8866666666666638
266,0.26626626,0.885977,0.8859189,0.8866666666666637
267,0.26726726,0.8864016,0.8863385,0.8809999999999973
268,0.26826826,0.88682497,0.8867573,0.8836666666666642
269,0.26926926,0.8872477,0.88717526,0.8859999999999969
270,0.27027026,0.88766927,0.8875922,0.8846666666666638
271,0.27127126,0.88808995,0.88800836,0.8923333333333308
272,0.27227226,0.88850963,0.88842356,0.8923333333333313
273,0.27327326,0.88892835,0.8888379,0.8883333333333303
274,0.27427426,0.8893461,0.8892513,0.8793333333333311
275,0.2752753,0.8897629,0.8896638,0.8919999999999974
276,0.2762763,0.8901786,0.8900754,0.8866666666666633
277,0.2772773,0.8905934,0.8904862,0.888333333333331
278,0.2782783,0.8910072,0.8908959,0.8923333333333315
279,0.2792793,0.8914199,0.8913048,0.8903333333333303
280,0.2802803,0.89183164,0.89171267,0.8953333333333315
281,0.2812813,0.8922425,0.8921197,0.9016666666666638
282,0.2822823,0.89265215,0.89252573,0.8923333333333311
283,0.2832833,0.8930608,0.8929308,0.8943333333333311
284,0.2842843,0.89346844,0.89333504,0.8923333333333314
285,0.2852853,0.8938751,0.89373827,0.8969999999999974
286,0.2862863,0.8942807,0.89414054,0.8946666666666642
287,0.2872873,0.8946853,0.8945419,0.8863333333333309
288,0.2882883,0.8950887,0.89494234,0.8883333333333296
289,0.2892893,0.89549136,0.89534175,0.8956666666666637
290,0.2902903,0.8958927,0.8957403,0.8919999999999971
291,0.2912913,0.896293,0.8961377,0.9026666666666643
292,0.2922923,0.89669234,0.8965343,0.9003333333333305
293,0.2932933,0.89709055,0.8969299,0.9003333333333311
294,0.2942943,0.8974877,0.8973245,0.8886666666666645
295,0.2952953,0.8978838,0.89771813,0.9076666666666644
296,0.2962963,0.8982788,0.8981108,0.8993333333333308
297,0.2972973,0.8986728,0.8985025,0.9073333333333305
298,0.2982983,0.8990657,0.89889324,0.8953333333333309
299,0.2992993,0.89945745,0.89928293,0.9023333333333312
300,0.3003003,0.89984816,0.8996717,0.9023333333333308
301,0.3013013,0.9002378,0.9000594,0.9003333333333307
302,0.3023023,0.90062636,0.9004462,0.8919999999999979
303,0.3033033,0.90101373,0.90083194,0.899333333333331
304,0.3043043,0.90140027,0.9012167,0.9036666666666637
305,0.3053053,0.90178543,0.9016004,0.9053333333333305
306,0.3063063,0.90216947,0.9019832,0.895999999999998
307,0.3073073,0.90255266,0.9023649,0.9033333333333312
308,0.3083083,0.9029347,0.90274566,0.8993333333333314
309,0.3093093,0.90331554,0.9031254,0.9086666666666643
310,0.3103103,0.9036952,0.9035042,0.8919999999999967
311,0.3113113,0.904074,0.9038819,0.9133333333333307
312,0.3123123,0.90445155,0.9042586,0.9033333333333304
313,0.3133133,0.904828,0.9046343,0.9006666666666635
314,0.3143143,0.9052032,0.905009,0.909333333333331
315,0.3153153,0.90557754,0.9053827,0.9059999999999976
316,0.3163163,0.90595067,0.9057553,0.912333333333331
317,0.3173173,0.9063226,0.90612686,0.9046666666666641
318,0.3183183,0.9066935,0.9064974,0.9049999999999974
319,0.3193193,0.90706336,0.906867,0.9076666666666644
320,0.3203203,0.90743196,0.90723556,0.9109999999999975
321,0.3213213,0.90779954,0.9076031,0.9139999999999977
322,0.3223223,0.90816605,0.90796953,0.8959999999999976
323,0.3233233,0.90853137,0.908335,0.9103333333333314
324,0.3243243,0.90889555,0.90869945,0.9116666666666636
325,0.32532534,0.9092586,0.9090628,0.9026666666666645
326,0.32632634,0.9096206,0.9094252,0.9079999999999971
327,0.32732734,0.90998137,0.90978646,0.9079999999999969
328,0.32832834,0.91034114,0.9101468,0.9086666666666643
329,0.32932934,0.9106997,0.910506,0.9059999999999979
330,0.33033034,0.9110571,0.9108642,0.904666666666665
331,0.33133134,0.91141355,0.9112213,0.9116666666666645
332,0.33233234,0.91176873,0.91157746,0.9126666666666645
333,0.33333334,0.91212296,0.9119325,0.9116666666666644
334,0.33433434,0.9124758,0.9122865,0.9213333333333303
335,0.33533534,0.9128279,0.9126395,0.9133333333333313
336,0.33633634,0.9131785,0.91299146,0.9113333333333304
337,0.33733734,0.91352826,0.91334236,0.9119999999999971
338,0.33833835,0.9138769,0.9136922,0.9089999999999978
339,0.33933935,0.91422427,0.9140409,0.9163333333333306
340,0.34034035,0.91457045,0.9143887,0.9069999999999976
341,0.34134135,0.91491574,0.91473544,0.9133333333333304
342,0.34234235,0.9152598,0.915081,0.9176666666666637
343,0.34334335,0.91560274,0.9154256,0.9193333333333317
344,0.34434435,0.9159446,0.9157692,0.9143333333333308
345,0.34534535,0.9162853,0.91611165,0.9066666666666643
346,0.34634635,0.9166249,0.9164531,0.9203333333333313
347,0.34734735,0.9169634,0.9167935,0.9186666666666643
348,0.34834835,0.9173008,0.91713285,0.9186666666666652
349,0.34934935,0.91763717,0.9174711,0.9203333333333311
350,0.35035035,0.9179722,0.9178083,0.9136666666666646
351,0.35135135,0.91830635,0.9181445,0.9199999999999974
352,0.35235235,0.91863924,0.9184797,0.906999999999997
353,0.35335335,0.9189712,0.9188137,0.9136666666666643
354,0.35435435,0.9193018,0.9191467,0.9193333333333309
355,0.35535535,0.9196315,0.9194787,0.9209999999999972
356,0.35635635,0.91996014,0.91980964,0.9276666666666646
357,0.35735735,0.92028755,0.92013955,0.932999999999998
358,0.35835835,0.92061394,0.92046833,0.9273333333333317
359,0.35935935,0.92093915,0.92079604,0.9229999999999974
360,0.36036035,0.92126334,0.9211227,0.917333333333331
361,0.36136135,0.9215864,0.9214484,0.9093333333333307
362,0.36236235,0.92190844,0.92177296,0.923999999999998
363,0.36336336,0.92222923,0.92209655,0.9193333333333309
364,0.36436436,0.92254907,0.922419,0.915666666666665
365,0.36536536,0.9228677,0.92274046,0.9213333333333306
366,0.36636636,0.92318547,0.9230608,0.9296666666666651
367,0.36736736,0.92350185,0.92338014,0.9236666666666644
368,0.36836836,0.9238173,0.9236984,0.9206666666666642
369,0.36936936,0.9241318,0.9240156,0.9289999999999978
370,0.37037036,0.9244451,0.92433184,0.9239999999999977
371,0.37137136,0.9247573,0.9246469,0.9313333333333316
372,0.37237236,0.9250684,0.92496103,0.9263333333333317
373,0.37337336,0.9253784,0.925274,0.9216666666666639
374,0.37437436,0.9256875,0.925586,0.9263333333333312
375,0.3753754,0.9259954,0.9258969,0.9333333333333312
376,0.3763764,0.92630225,0.9262068,0.9233333333333305
377,0.3773774,0.926608,0.92651564,0.9209999999999974
378,0.3783784,0.9269128,0.92682344,0.9273333333333307
379,0.3793794,0.92721653,0.92713016,0.9263333333333312
380,0.3803804,0.9275191,0.9274358,0.9266666666666648
381,0.3813814,0.92782074,0.9277405,0.9276666666666646
382,0.3823824,0.9281212,0.92804414,0.9283333333333306
383,0.3833834,0.92842054,0.9283467,0.930999999999998
384,0.3843844,0.9287191,0.9286482,0.9253333333333308
385,0.3853854,0.9290164,0.92894864,0.9286666666666642
386,0.3863864,0.9293127,0.9292481,0.9199999999999976
387,0.3873874,0.92960805,0.92954654,0.9306666666666648
388,0.3883884,0.92990214,0.9298439,0.9319999999999978
389,0.3893894,0.93019545,0.93014026,0.9376666666666646
390,0.3903904,0.9304876,0.9304355,0.9319999999999977
391,0.3913914,0.9307787,0.93072975,0.9246666666666647
392,0.3923924,0.9310688,0.93102294,0.9289999999999969
393,0.3933934,0.9313578,0.9313151,0.9166666666666645
394,0.3943944,0.9316459,0.93160623,0.9239999999999977
395,0.3953954,0.9319328,0.9318963,0.9379999999999977
396,0.3963964,0.9322188,0.9321855,0.9399999999999981
397,0.3973974,0.93250376,0.93247354,0.930333333333331
398,0.3983984,0.9327878,0.9327606,0.9346666666666643
399,0.3993994,0.9330707,0.9330466,0.9343333333333315
400,0.4004004,0.93335265,0.93333155,0.928333333333331
401,0.4014014,0.9336335,0.93361557,0.9269999999999976
402,0.4024024,0.9339134,0.93389845,0.9426666666666647
403,0.4034034,0.9341922,0.93418044,0.9286666666666653
404,0.4044044,0.9344701,0.93446124,0.9289999999999985
405,0.4054054,0.934747,0.9347411,0.932333333333331
406,0.4064064,0.93502295,0.93502,0.9383333333333314
407,0.4074074,0.9352977,0.93529785,0.9333333333333312
408,0.4084084,0.93557173,0.93557465,0.9396666666666645
409,0.4094094,0.93584454,0.93585044,0.9316666666666642
